index,date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
13559,2020-10-21,DE-HE,72.677665,1935910.30025,2336075.806595,13.01946300000003,0.001105,7.488328999999999,4.316962,Hessen
13613,2020-10-22,DE-HE,76.743473,3671201.6211559996,2346857.192293,14.915641999999991,0.000986,7.381993,4.123223,Hessen
13667,2020-10-23,DE-HE,93.841978,41809.100124000004,2344075.026213,13.16458,0.006692,4.390144,3.09726,Hessen
13721,2020-10-24,DE-HE,83.509821,2140116.942247,2347943.822249,11.949712000000034,0.00045999999999999996,5.159318,4.502692,Hessen
13775,2020-10-25,DE-HE,81.028239,1395277.2254309999,2330265.0486290003,11.527310999999997,0.002368,5.127825,4.300738,Hessen
13829,2020-10-26,DE-HE,89.074189,192751.082054,2324867.698963,8.860385000000008,0.0061909999999999995,4.0088919999999995,3.635735,Hessen
13883,2020-10-27,DE-HE,81.860221,2101577.3547610003,2333480.914227,8.164259000000015,0.000655,3.5779919999999996,5.087886,Hessen
13937,2020-10-28,DE-HE,81.650387,2129949.212116,2338000.393109,10.149777000000029,0.004814,4.264542,5.3604449999999995,Hessen
13991,2020-10-29,DE-HE,84.645522,3201209.038579,2352201.57864,9.371124000000066,0.007902,5.743608999999999,5.009135,Hessen
14045,2020-10-30,DE-HE,89.436753,163010.106364,2363393.059559,11.980074000000059,0.002326,3.0289,4.888599,Hessen
14099,2020-10-31,DE-HE,84.466787,4199859.088227,2363379.632734,11.542092000000025,0.000426,3.743238,3.372443,Hessen
14153,2020-11-01,DE-HE,93.56059599999999,144389.350272,2348907.733327,12.712234000000024,0.0028179999999999998,2.500556,4.784816999999999,Hessen
14207,2020-11-02,DE-HE,79.540397,2206346.622638,2345714.367821,16.565762000000007,0.004944,3.964061,6.250168,Hessen
14261,2020-11-03,DE-HE,75.188562,1574645.6181110002,2368608.22601,9.898909000000003,0.000337,3.310485,3.446661,Hessen
14315,2020-11-04,DE-HE,82.675064,4816450.97777,2388345.6614490002,5.295848000000035,0.0,4.971471,1.97427,Hessen
14369,2020-11-05,DE-HE,88.136721,4698166.921638,2401493.224157,2.914427000000046,0.0,3.627269,1.636501,Hessen
14423,2020-11-06,DE-HE,81.685292,3503578.078293,2390927.352445,3.714052000000038,0.0,4.110041000000001,2.292611,Hessen
14477,2020-11-07,DE-HE,79.927582,5056313.600037,2375514.526862,4.757969000000003,0.0,4.849574,2.10869,Hessen
14531,2020-11-08,DE-HE,84.935153,4189468.194146,2371093.954335,6.246929000000023,0.000472,4.271212,1.510686,Hessen
14585,2020-11-09,DE-HE,88.805874,3238545.434374,2371787.960819,6.9076689999999985,0.000315,3.3067800000000003,1.5000790000000002,Hessen
14639,2020-11-10,DE-HE,96.396279,1136480.694511,2376899.389589,4.424546000000021,8.9e-05,2.1789549999999998,1.803361,Hessen
14693,2020-11-11,DE-HE,95.333931,157057.782425,2373218.3014080003,6.385884000000033,0.00016999999999999999,0.240089,1.95775,Hessen
14747,2020-11-12,DE-HE,93.26422099999999,688936.541312,2361447.922471,7.081521000000009,0.000148,0.39385,3.24726,Hessen
14801,2020-11-13,DE-HE,92.863398,513025.554245,2359653.398574,7.434793000000013,0.001741,0.42015600000000003,2.80213,Hessen
14855,2020-11-14,DE-HE,87.105571,2570796.998379,2356894.929604,10.35895400000004,0.000251,2.698777,3.0573669999999997,Hessen
5,2020-11-15,DE-HE,80.23554,3634029.47601,2340047.571045,10.957898,0.0038909999999999995,3.175991,4.653168,Hessen
26,2020-11-16,DE-HE,83.610232,1384617.2170479998,2352044.601426,9.092581999999993,0.001998,0.98518,4.851005000000001,Hessen
47,2020-11-17,DE-HE,85.37877900000001,112928.196569,2374611.873842,9.047627999999975,0.000276,0.692479,4.149808999999999,Hessen
68,2020-11-18,DE-HE,81.42567199999999,2414403.7464799997,2370278.2323080003,9.162262999999996,4.3e-05,2.5942939999999997,3.3538629999999996,Hessen
89,2020-11-19,DE-HE,82.65862299999999,1786269.1098560002,2365838.641719,7.023748000000012,0.0037189999999999996,1.5205629999999999,4.702634,Hessen
110,2020-11-20,DE-HE,89.42303100000001,1570840.9248799998,2391786.1231939998,2.02007100000003,0.000513,0.750648,2.306209,Hessen
131,2020-11-21,DE-HE,83.802261,1289758.9439299998,2388055.780011,1.7733900000000062,2.8000000000000003e-05,1.216747,3.4869230000000004,Hessen
152,2020-11-22,DE-HE,86.686024,200381.25349200002,2376114.878937,4.544057000000009,0.000475,0.037792,3.255866,Hessen
173,2020-11-23,DE-HE,89.913775,1700089.038255,2379567.082253,4.905594000000008,0.0008869999999999999,1.7261950000000001,2.252015,Hessen
194,2020-11-24,DE-HE,93.00574300000001,262184.122158,2371615.0848459997,3.52424400000001,4.7e-05,0.325676,2.868264,Hessen
215,2020-11-25,DE-HE,89.584958,2823500.583364,2360937.487866,3.3851359999999886,2.1e-05,0.933679,3.481499,Hessen
236,2020-11-26,DE-HE,92.746832,1548035.831031,2365147.646721,2.113070999999991,6.6e-05,0.633568,2.457321,Hessen
257,2020-11-27,DE-HE,90.767602,2439564.2918209997,2362006.9846240003,2.0901060000000484,7.2e-05,1.155613,1.8021209999999999,Hessen
278,2020-11-28,DE-HE,90.889513,2610865.59771,2364242.667747,1.0439340000000357,1.7e-05,1.071137,2.954707,Hessen
299,2020-11-29,DE-HE,79.990546,1407387.0023969999,2372947.933216,-0.6360029999999597,9e-06,0.364209,2.683525,Hessen
320,2020-11-30,DE-HE,87.185648,2964266.796869,2367310.758059,-2.1259410000000116,0.0036369999999999996,2.7869580000000003,2.801318,Hessen
341,2020-12-01,DE-HE,95.298125,19770.333081,2350332.5805849996,0.3261439999999993,0.003704,0.0,2.340493,Hessen
362,2020-12-02,DE-HE,90.137332,439029.973596,2350993.755928,0.5470609999999851,0.00010700000000000001,0.0,1.7422240000000002,Hessen
383,2020-12-03,DE-HE,86.049433,252506.971148,2317840.4835119997,0.2547810000000368,0.0009119999999999999,0.0,4.234891,Hessen
404,2020-12-04,DE-HE,84.33166899999999,637356.030651,2290590.879307,1.9432070000000294,0.002699,0.001112,4.007674,Hessen
425,2020-12-05,DE-HE,93.251822,433068.66138500004,2310460.4638759997,1.2444390000000567,0.00364,0.001112,2.326589,Hessen
446,2020-12-06,DE-HE,95.408457,27085.48373,2310292.3482770002,2.3241120000000137,0.006547,0.0,1.884726,Hessen
467,2020-12-07,DE-HE,92.291725,136611.98511500002,2313239.950815,2.57927200000006,0.002945,0.0,2.720475,Hessen
488,2020-12-08,DE-HE,87.003398,1885334.1001759998,2321989.57688,1.4697890000000484,1.4999999999999999e-05,0.500185,2.389913,Hessen
509,2020-12-09,DE-HE,92.29298,230679.437277,2333853.144498,0.5355040000000031,0.0006730000000000001,0.0,1.4920280000000001,Hessen
530,2020-12-10,DE-HE,88.31609300000001,143218.291317,2329560.20804,0.4400299999999788,0.000152,0.0,1.826673,Hessen
551,2020-12-11,DE-HE,85.106684,231750.570796,2308918.7163759996,1.4064200000000255,0.0015710000000000001,0.0,4.022082,Hessen
572,2020-12-12,DE-HE,94.654172,95592.419717,2311799.675065,3.298229000000049,0.000676,0.0,2.308654,Hessen
593,2020-12-13,DE-HE,93.837176,334071.344605,2338991.584754,4.750349000000028,0.000648,0.008892,2.511421,Hessen
614,2020-12-14,DE-HE,84.995265,372203.158299,2341563.785013,4.4112460000000056,0.00022999999999999998,0.0,3.7342400000000002,Hessen
635,2020-12-15,DE-HE,94.03494599999999,251785.971346,2343647.1254169997,5.49350000000004,0.005609,0.0,2.905422,Hessen
656,2020-12-16,DE-HE,94.947597,823228.525634,2355842.371249,6.5619330000000105,0.000323,0.11856199999999999,2.51304,Hessen
677,2020-12-17,DE-HE,93.65778,547176.404942,2363259.654039,4.958577999999989,0.000349,0.0,3.327351,Hessen
698,2020-12-18,DE-HE,96.02931099999999,1105333.4973950002,2368066.429881,3.8401870000000145,2.6000000000000002e-05,0.010745000000000001,2.7362,Hessen
719,2020-12-19,DE-HE,88.763756,1970465.651352,2357417.84272,4.324439000000041,0.000227,0.48684700000000003,3.4690830000000004,Hessen
740,2020-12-20,DE-HE,93.999775,123379.635979,2361342.384031,4.273653000000024,0.00434,0.0,2.772007,Hessen
761,2020-12-21,DE-HE,94.45759,144975.777623,2357949.449426,5.644458000000043,0.005333,0.0,4.143007,Hessen
782,2020-12-22,DE-HE,93.134772,119562.65785599999,2346777.9961099997,10.661616000000038,0.01139,0.0,5.282589,Hessen
803,2020-12-23,DE-HE,95.359849,4987.673513000001,2340977.393386,10.309325000000001,0.019356,0.0,3.747706,Hessen
824,2020-12-24,DE-HE,85.702065,534324.243146,2336007.3132639998,5.158043000000021,0.006474,0.015191,4.395875,Hessen
845,2020-12-25,DE-HE,82.55146500000001,1685724.927103,2361502.127177,0.9725650000000314,0.0007559999999999999,0.295665,3.207991,Hessen
866,2020-12-26,DE-HE,87.154176,539524.261885,2362440.0331599996,0.08452700000003688,0.000346,0.005558,4.039458,Hessen
887,2020-12-27,DE-HE,81.149941,64085.3198,2298406.059466,0.890322000000026,0.006915999999999999,0.0,7.5149919999999995,Hessen
908,2020-12-28,DE-HE,91.445362,488785.44268100004,2267376.4080209997,2.5839339999999993,0.004312,0.0,3.8624769999999997,Hessen
929,2020-12-29,DE-HE,89.497625,651975.817484,2288895.106984,1.730052999999998,0.002238,0.001112,3.7718550000000004,Hessen
950,2020-12-30,DE-HE,89.08495400000001,768514.3870699999,2318591.898851,2.0438100000000077,0.0009880000000000002,0.000741,3.311674,Hessen
971,2020-12-31,DE-HE,88.967938,160247.390422,2322702.765654,1.1636819999999943,0.004668,0.0,3.4943449999999996,Hessen
992,2021-01-01,DE-HE,92.336158,301089.77010900003,2331877.749444,0.9816250000000082,0.0015810000000000002,0.0,1.424166,Hessen
1013,2021-01-02,DE-HE,85.51365799999999,1095615.81037,2343242.2179509997,0.6248770000000263,9e-05,0.0,1.9509849999999997,Hessen
1034,2021-01-03,DE-HE,85.899551,16738.021678,2340787.7525009997,0.4959630000000175,0.003229,0.0,3.5851800000000003,Hessen
1055,2021-01-04,DE-HE,90.045075,207594.08215899998,2345642.972305,0.19989000000003898,0.001082,0.0,2.853799,Hessen
1076,2021-01-05,DE-HE,89.604413,326577.28270599997,2345412.936458,0.6373440000000414,0.00183,0.0,3.552689,Hessen
1097,2021-01-06,DE-HE,88.532125,157224.027033,2343113.9732310004,0.8911020000000462,0.001155,0.0,2.797857,Hessen
