index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
9288,2020-08-03,DE-BB,73.17309399999999,6484411.588015,2409267.884195,17.769383000000005,0.00108,24.965604000000003,2.6857919999999997
9342,2020-08-04,DE-BB,66.062129,7414179.491778,2416129.211461,16.983806000000016,0.00023999999999999998,28.842832,2.1969849999999997
9396,2020-08-05,DE-BB,53.946282,18257624.502635997,2426525.784773,19.79655600000001,0.0,38.193573,2.202012
9450,2020-08-06,DE-BB,50.154539,19547264.437861,2433781.9796639998,22.510537999999997,0.0,40.715792,2.400863
9504,2020-08-07,DE-BB,55.887280000000004,13561397.761737,2433406.390723,25.029125000000022,9e-06,40.173738,1.978178
9558,2020-08-08,DE-BB,50.299934,16309581.130554998,2428920.033015,27.203165000000013,5.2000000000000004e-05,40.005523,1.8496169999999998
9612,2020-08-09,DE-BB,56.27944,11968090.21165,2424272.8872080003,26.180182000000002,0.0011300000000000001,30.264625,2.128427
9666,2020-08-10,DE-BB,68.29749699999999,9914641.238325,2424858.586493,23.60389600000002,0.00243,31.666081,2.18438
9720,2020-08-11,DE-BB,56.446605000000005,17224735.78584,2428695.527743,24.72502800000001,0.000102,38.292493,3.190667
9774,2020-08-12,DE-BB,47.623865,18405486.598795,2426672.407984,23.976484000000028,0.0,37.792367999999996,2.9021939999999997
9828,2020-08-13,DE-BB,52.398738,14767185.866682999,2416433.9830529997,23.709640000000036,0.000753,31.223952,2.274342
9882,2020-08-14,DE-BB,61.446792,5942980.424492,2412888.54582,22.77815700000002,0.002293,27.415014000000003,2.0784849999999997
9936,2020-08-15,DE-BB,59.492203,13852618.205624,2416186.579651,23.424175000000048,0.000389,33.387396,1.832532
9990,2020-08-16,DE-BB,49.027885999999995,18259549.609842002,2415050.070926,23.737738000000036,0.0,36.054733,2.969548
10044,2020-08-17,DE-BB,51.522778,14727747.78835,2405023.877605,23.710275000000024,0.00025499999999999996,34.5177,2.568152
10098,2020-08-18,DE-BB,78.543089,2844156.5585459997,2404074.689367,20.368273000000045,0.005877,19.844087,2.349157
10152,2020-08-19,DE-BB,71.604588,12717088.733617999,2406718.553038,20.383452000000034,0.000455,31.788099,1.955655
10206,2020-08-20,DE-BB,61.466629000000005,9064800.388401,2407737.758285,23.054944000000035,2e-06,25.591765,2.264078
