index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
5620,2020-05-27,DE-HB,68.451761,11219878.448717998,2477097.5576919997,14.730396000000042,7.7e-05,34.589744,3.953205
5674,2020-05-28,DE-HB,65.36901800000001,20852230.410256,2476220.173077,13.457528000000025,0.0,36.794872,4.549412
5728,2020-05-29,DE-HB,57.865651,22511037.051282,2466489.724359,15.457906000000037,0.0,37.615384999999996,3.0717950000000003
5782,2020-05-30,DE-HB,51.0375,16263606.307692,2458663.887821,16.61469100000005,1.1e-05,37.666667,3.423718
5836,2020-05-31,DE-HB,51.441078999999995,6801504.49359,2456645.75,16.90929600000004,6e-06,33.051282,4.864797
5890,2020-06-01,DE-HB,48.860364000000004,22948577.512821,2454624.025641,18.14455099999998,0.0,41.576923,4.586058
5944,2020-06-02,DE-HB,48.201282,17845946.051282,2437115.823718,20.326178000000027,0.0,37.230769,2.88312
5998,2020-06-03,DE-HB,55.06864300000001,12441209.179487,2405315.551282,20.54065300000002,0.0018690000000000002,35.448718,3.234562
6052,2020-06-04,DE-HB,83.0169,2350302.6169869998,2382955.2403849997,14.552622000000042,0.008551999999999999,25.923077,4.045571
6106,2020-06-05,DE-HB,74.512927,10571128.128205,2379055.5,11.748663000000022,0.007262,34.333333,5.807853
6160,2020-06-06,DE-HB,66.586004,15423101.217949,2392998.0448720003,12.361484000000019,0.002109,37.961538,5.221635
6214,2020-06-07,DE-HB,67.53744499999999,13101115.448717998,2410771.512821,13.378417000000013,0.001622,35.371795,4.70657
6268,2020-06-08,DE-HB,73.890652,10365108.730769001,2430625.483974,14.47820200000001,0.0009710000000000001,30.75641,2.5459400000000003
6322,2020-06-09,DE-HB,65.038195,8586035.891026,2441090.076923,14.235788000000014,4.5e-05,34.5,3.8882480000000004
6376,2020-06-10,DE-HB,63.586912,12079824.615385002,2435265.798077,16.72831400000001,0.000646,39.602564,3.640011
6430,2020-06-11,DE-HB,89.31586800000001,246126.711538,2426321.176282,15.834887000000037,0.0074329999999999995,25.320513000000002,3.583387
6484,2020-06-12,DE-HB,78.279969,8165017.980769,2422295.413462,19.485847000000035,0.00027400000000000005,30.730769,4.290491
6538,2020-06-13,DE-HB,78.320886,12212172.064103,2423927.849359,21.31052200000005,0.015466999999999998,38.884615000000004,4.653258999999999
6592,2020-06-14,DE-HB,88.85475699999999,403634.75641,2428490.849359,18.510475999999983,0.023294,24.064103,3.044284
6646,2020-06-15,DE-HB,71.832587,10607112.435897,2433300.108974,19.493168000000026,0.00041,43.192308000000004,2.920994
6700,2020-06-16,DE-HB,70.86383599999999,12153603.987179,2431444.1794869998,20.243167000000028,0.0006190000000000001,38.487179,3.014209
6754,2020-06-17,DE-HB,63.627512,16835347.192307997,2425202.737179,21.719285000000013,2.5e-05,40.679487,3.013515
6808,2020-06-18,DE-HB,78.621528,4607529.910255999,2423470.025641,18.964740000000006,0.012287000000000001,33.679487,3.4711
6862,2020-06-19,DE-HB,73.040118,9669794.064103,2432151.724359,18.51628900000003,0.0051,35.807691999999996,4.16437
6916,2020-06-20,DE-HB,72.01730699999999,7337344.634614999,2443807.532051,17.739850999999987,0.000443,36.730769,4.198504
6970,2020-06-21,DE-HB,63.05165600000001,16561643.102564001,2443263.400641,19.507052000000044,0.000741,43.487179,2.469017
7024,2020-06-22,DE-HB,64.892627,18429193.025641,2453111.105769,19.331084000000033,0.000151,44.0,3.616186
7078,2020-06-23,DE-HB,59.80406,22745331.897435997,2458449.400641,19.44214400000004,0.0,44.0,2.201496
7132,2020-06-24,DE-HB,51.660951000000004,23009172.358974,2456120.275641,21.854272000000037,0.0,44.0,3.3331199999999996
7186,2020-06-25,DE-HB,60.267843000000006,19598226.897435997,2445995.099359,23.626810000000035,0.000144,43.423077,4.038836
7240,2020-06-26,DE-HB,52.490651,21839475.564103,2429006.951923,24.895351000000005,9e-06,43.807691999999996,3.8301279999999998
7294,2020-06-27,DE-HB,72.659937,14622357.871795,2417952.435897,22.07633900000002,0.007396,38.769231,3.2068380000000003
7348,2020-06-28,DE-HB,69.285899,4973057.160255999,2423307.673077,19.06544200000002,0.001165,34.628205,3.8261220000000002
7402,2020-06-29,DE-HB,55.881356999999994,13925509.641026001,2419666.2403849997,17.895677000000035,0.00018600000000000002,41.423077,5.48937
7456,2020-06-30,DE-HB,72.16389000000001,1090138.081731,2412071.211538,15.823987999999986,0.005122,26.448718,6.5100430000000005
7510,2020-07-01,DE-HB,82.801728,4945540.160255999,2409227.766026,17.466504000000043,0.007126,32.589744,4.445373
7564,2020-07-02,DE-HB,80.404007,6692916.865385,2419478.814103,17.151018000000022,0.00456,31.602564,3.681624
7618,2020-07-03,DE-HB,74.744659,8373294.685897,2430830.9551279997,17.420187999999996,0.001259,33.141026000000004,4.3603629999999995
7672,2020-07-04,DE-HB,81.337661,256127.326723,2423705.548077,17.35096900000002,0.005549,25.461538,6.659828999999999
7726,2020-07-05,DE-HB,78.210949,4047587.769231,2413714.480769,18.85465499999998,0.003102,27.782051,7.049199000000001
7780,2020-07-06,DE-HB,73.529166,12646647.897436,2425514.038462,15.075958000000014,0.008325,38.179487,7.307158
7834,2020-07-07,DE-HB,72.912126,9502801.205128,2438542.560897,14.284242000000006,0.001939,32.333333,4.847489
7888,2020-07-08,DE-HB,74.130983,5251558.435897,2433675.0801279997,14.691184000000021,0.001048,27.371795000000002,2.362981
7942,2020-07-09,DE-HB,90.336326,30534.876001999997,2425550.423077,13.603742000000011,0.016398,24.512821,2.994551
7996,2020-07-10,DE-HB,83.549302,1186431.975962,2424833.737179,14.13926200000003,0.008856000000000001,26.141026,4.347009
8050,2020-07-11,DE-HB,76.251551,16244878.961538,2452515.227564,14.20341400000001,0.001615,40.846154,3.702618
8104,2020-07-12,DE-HB,69.002243,11772525.948717998,2462542.708333,15.44396800000004,8.499999999999999e-05,41.333333,2.929434
8158,2020-07-13,DE-HB,65.696742,14243833.474359,2450716.900641,17.245896000000016,0.0,36.512821,1.904594
8212,2020-07-14,DE-HB,83.141932,1263382.860577,2430872.903846,15.606835999999987,0.00466,34.512821,2.513996
8266,2020-07-15,DE-HB,75.20026800000001,13689585.5,2429235.967949,16.524347000000034,0.001389,35.384615000000004,3.061432
