date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
2020-02-13,DE-BB,76.33744399999999,1824290.33235,2403340.782011,3.4015730000000417,0.003355,2.777806,4.542822,Nordrhein-Westfalen
2020-02-13,DE-BE,76.065297,1786373.222902,2408181.7027970003,3.6946330000000103,0.0035229999999999997,4.671329,4.761508999999999,Nordrhein-Westfalen
2020-02-13,DE-BW,80.113988,1505759.748267,2290157.738271,3.077143000000035,0.008013,4.268546,4.467023999999999,Nordrhein-Westfalen
2020-02-13,DE-BY,81.554346,2363012.9499419997,2275361.322811,2.4330530000000294,0.005227000000000001,4.417797,3.6774139999999997,Nordrhein-Westfalen
2020-02-13,DE-HB,87.16741400000001,8389.755794,2406939.730769,3.0874520000000416,0.0077150000000000005,1.794872,4.699573,Nordrhein-Westfalen
2020-02-13,DE-HE,89.200446,307067.768686,2331353.181641,2.2039740000000734,0.005441,2.624676,4.398072,Berlin
2020-02-13,DE-HH,86.685698,209488.601444,2404975.492424,2.5854760000000283,0.005799,3.242424,4.363794,Saarland
2020-02-13,DE-MV,81.246496,2115141.10456,2407069.641877,3.205814000000032,0.002628,2.02164,4.910115,Nordrhein-Westfalen
2020-02-13,DE-NI,87.179525,60634.84104,2391909.217105,2.721952999999985,0.007431,1.937668,4.307425,Bayern
2020-02-13,DE-NW,85.525648,441980.954719,2361307.6076740003,3.606529000000023,0.007882,2.8972279999999997,4.687521,Bayern
2020-02-13,DE-RP,89.927054,765036.315103,2326436.248215,2.9071970000000533,0.006326,3.7128120000000004,4.820924,Nordrhein-Westfalen
2020-02-13,DE-SH,88.33686999999999,523403.754369,2406366.3522119997,2.8394700000000626,0.004933,1.525916,4.786011,Bayern
2020-02-13,DE-SL,88.784533,910951.307065,2330070.100543,3.3924410000000194,0.00758,4.013587,5.792912,Saarland
2020-02-13,DE-SN,74.823272,1352189.138118,2340669.027059,2.6996120000000587,0.0025210000000000002,3.7151949999999996,5.085935,Bayern
2020-02-13,DE-ST,80.708839,416147.902607,2385273.834958,2.935706000000039,0.004409000000000001,2.1033470000000003,4.396736,Bayern
2020-02-13,DE-TH,83.149783,181806.461939,2317997.488225,2.0935080000000426,0.004016,3.009039,5.137631,Niedersachsen
2020-02-14,DE-BB,92.49224699999999,340598.631015,2420690.100301,3.5882210000000327,0.000759,0.1647,2.010873,Niedersachsen
2020-02-14,DE-BE,93.20614599999999,188050.73601400002,2425379.4300700002,3.819991000000016,0.000322,0.643357,2.29662,Nordrhein-Westfalen
2020-02-14,DE-BW,82.431173,2213486.0155419996,2314397.0428130003,4.91130400000003,0.0034219999999999997,3.935521,4.445492,Baden-Württemberg
2020-02-14,DE-BY,84.977489,2219763.8839439997,2294450.845539,4.262258000000031,0.004148,3.712586,4.504508,Bayern
2020-02-14,DE-HB,85.48311700000001,326439.63742,2435404.948718,5.436693000000048,0.000674,0.8461540000000001,3.129701,Bremen
2020-02-14,DE-HE,84.29446800000001,1847687.6335220002,2357898.899129,4.652352000000008,0.001361,2.631345,3.678115,Hessen
2020-02-14,DE-HH,88.134403,421732.121686,2430409.664773,4.292865000000006,0.000558,1.454545,2.1116479999999997,Niedersachsen
2020-02-14,DE-MV,90.76779499999999,1387902.0716459998,2428617.86879,3.3608140000000617,0.000521,1.166717,1.77613,Nordrhein-Westfalen
2020-02-14,DE-NI,86.996504,824224.9398640001,2419371.311404,5.095692000000042,0.000681,1.112356,2.924893,Sachsen
2020-02-14,DE-NW,84.727681,1116922.958805,2393145.45915,5.57728000000003,0.000657,1.5050709999999998,3.934864,Schleswig-Holstein
