,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
12483,2020-10-01,DE-NW,84.77493100000001,2866670.7611419996,2357398.503212,286.16893999999996,0.0038799999999999998,11.742394,3.5210489999999997
12537,2020-10-02,DE-NW,79.784639,4159598.3768589995,2337796.702896,286.62712799999997,0.00043200000000000004,13.176920999999998,4.028364
12591,2020-10-03,DE-NW,85.95571600000001,1940245.649214,2327816.615393,285.83061299999997,0.005465,9.402073,3.493447
12645,2020-10-04,DE-NW,75.15008900000001,3689066.690669,2337013.4772369997,284.439419,0.0018559999999999998,10.255803,5.563966000000001
12699,2020-10-05,DE-NW,80.098496,1616778.462454,2351802.339644,284.255775,0.002089,8.626549,4.575726
12753,2020-10-06,DE-NW,85.407894,2216808.892382,2351707.610717,284.995361,0.007292,9.421456,5.074232
12807,2020-10-07,DE-NW,86.143197,2216174.469687,2376123.2092069997,284.569657,0.004005,8.454361,4.692298
12861,2020-10-08,DE-NW,88.487661,484645.12426499993,2384556.109195,285.47525099999996,0.008112999999999999,6.95222,5.373844999999999
12915,2020-10-09,DE-NW,87.410294,1952867.4238540002,2391931.849448,284.684081,0.001539,8.445121,2.058886
12969,2020-10-10,DE-NW,80.160306,5682588.296653,2394748.678555,282.168024,0.004208,10.421231,4.339071
13023,2020-10-11,DE-NW,85.63029300000001,4465625.12469,2395524.851138,281.580174,0.001982,9.576065,3.190061
13077,2020-10-12,DE-NW,87.51427,3878128.085418,2394467.2009240002,281.932115,0.000998,8.056344000000001,2.167997
13131,2020-10-13,DE-NW,84.02979599999999,3695423.1588769997,2384004.939148,281.026819,8e-05,9.085417999999999,2.400576
13185,2020-10-14,DE-NW,85.219679,174932.613917,2389710.315078,280.768545,0.002093,6.704981,3.3112190000000004
13239,2020-10-15,DE-NW,85.74211700000001,59033.771764,2396083.90568,281.094621,0.000715,5.235745,3.428428
13293,2020-10-16,DE-NW,83.197856,900665.202084,2401538.853899,280.979519,0.00021600000000000002,5.139058,2.37799
13347,2020-10-17,DE-NW,85.585879,658895.512038,2398960.786004,280.410183,0.000236,5.613703,1.091346
13401,2020-10-18,DE-NW,87.67174,2267426.061655,2401216.8682669997,280.914896,0.000644,6.125986,2.386256
13455,2020-10-19,DE-NW,82.520066,3600211.685288,2398572.6152810003,282.007169,0.000411,7.878747,2.3456490000000003
13509,2020-10-20,DE-NW,82.390952,938806.794075,2376024.051048,283.298964,0.0075379999999999996,7.581925,4.018255
13563,2020-10-21,DE-NW,75.514051,1047350.377143,2363679.155905,287.797008,0.006895,7.684246000000001,5.3913660000000005
13617,2020-10-22,DE-NW,81.100566,4408154.062599,2378359.354068,288.487304,0.0032990000000000003,6.5014650000000005,3.8747849999999997
13671,2020-10-23,DE-NW,93.988338,436698.91647399997,2377546.157201,286.052098,0.004863,4.636241,2.208792
13725,2020-10-24,DE-NW,83.403426,1263227.404982,2377524.419653,285.94336,0.000446,4.356096,4.898529
13779,2020-10-25,DE-NW,82.485079,879973.848016,2359324.5365110002,285.47742,0.007951999999999999,4.808654,4.678879
13833,2020-10-26,DE-NW,79.49188000000001,862134.065583,2356262.331418,282.982612,0.0015480000000000001,4.808654,3.9647080000000003
13887,2020-10-27,DE-NW,76.01939499999999,2477629.128029,2362266.550992,282.968545,0.0026309999999999997,4.582375,5.453453
13941,2020-10-28,DE-NW,79.43300699999999,3722047.3010480003,2367733.076516,284.290089,0.006612000000000001,5.0333559999999995,5.297184
13995,2020-10-29,DE-NW,85.382086,2504988.628606,2384637.4447830003,282.79057400000005,0.008789,4.965743,5.225638
14049,2020-10-30,DE-NW,88.982197,92932.53762100001,2395945.441909,286.08711800000003,0.003282,3.7831870000000003,5.469148000000001
14103,2020-10-31,DE-NW,83.232599,4212639.041765,2394862.266565,286.101983,0.00037200000000000004,4.104124,3.787743
14157,2020-11-01,DE-NW,86.015074,460218.191767,2377903.7262790003,287.290387,0.004640999999999999,3.639847,4.629956
14211,2020-11-02,DE-NW,81.22754599999999,1150916.8006799999,2375282.728815,289.380829,0.004452,3.177823,6.6160000000000005
14265,2020-11-03,DE-NW,75.242269,4259435.946304,2402529.314064,282.366871,8.499999999999999e-05,4.528736,4.341108999999999
14319,2020-11-04,DE-NW,84.275553,4304895.441853,2425929.838179,278.967154,6e-06,4.96394,2.258484
14373,2020-11-05,DE-NW,87.160533,2629854.946811,2439824.834066,277.783774,1e-06,4.349786,1.405621
14427,2020-11-06,DE-NW,79.95099300000001,2005129.1133009999,2427001.942416,279.754498,2e-06,4.258057,2.177127
14481,2020-11-07,DE-NW,73.87984300000001,4665774.120126001,2408334.345729,281.47315699999996,0.0,4.945233,2.30607
14535,2020-11-08,DE-NW,81.316416,4132052.0315529997,2404754.714728,282.300887,0.00043499999999999995,4.778454,1.7097240000000002
14589,2020-11-09,DE-NW,88.929602,2047812.974208,2406686.71625,283.32164900000004,0.001328,3.990985,1.470291
14643,2020-11-10,DE-NW,91.306803,2141032.202776,2411048.06519,281.782515,3.2e-05,3.7640300000000004,1.532827
14697,2020-11-11,DE-NW,92.255394,353979.986087,2407091.172921,282.750193,0.000263,1.8828040000000001,2.1309259999999997
14751,2020-11-12,DE-NW,83.783833,1742344.644213,2393438.141199,282.264083,0.0010429999999999999,2.789948,3.9832120000000004
14805,2020-11-13,DE-NW,86.443694,1426981.372408,2391506.885057,282.278966,0.0017629999999999998,2.785441,3.34555
14859,2020-11-14,DE-NW,82.680103,1721272.857639,2387842.468165,285.497184,0.00114,2.9409509999999996,3.5886
