,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
12420,2020-09-30,DE-BB,83.069312,5729803.883285,2418552.12704,285.512663,1.2e-05,12.980668,1.253825
12474,2020-10-01,DE-BB,88.477514,2341637.2755299998,2397514.577517,285.301741,0.00027400000000000005,9.220186,1.7548150000000002
12528,2020-10-02,DE-BB,86.680746,1937833.690576,2384747.856076,286.849804,0.000475,7.335174,3.874451
12582,2020-10-03,DE-BB,78.88070400000001,7163895.45054,2367638.325822,289.735291,0.00027,12.273411999999999,4.277653
12636,2020-10-04,DE-BB,73.698102,6572829.681773,2379986.2566529997,286.522516,0.001048,12.52473,2.877844
12690,2020-10-05,DE-BB,84.670583,1491181.2059610002,2390708.690748,284.30776099999997,0.0021260000000000003,7.8629169999999995,2.5993630000000003
12744,2020-10-06,DE-BB,79.82746,2034364.7457,2388221.7058119997,285.53966299999996,0.002777,8.078082,3.8697790000000003
12798,2020-10-07,DE-BB,84.699617,3977529.536436,2402047.421667,285.430222,0.002348,7.64474,3.3313230000000003
12852,2020-10-08,DE-BB,83.578924,2504324.645395,2417574.085677,285.586503,0.0052770000000000004,7.373336999999999,4.345705000000001
12906,2020-10-09,DE-BB,86.751657,3724478.482157,2421570.033141,286.04919900000004,0.002723,6.29651,2.7168509999999997
12960,2020-10-10,DE-BB,83.365053,2025925.7585759999,2422235.80423,283.162656,0.000661,6.118755,3.030164
13014,2020-10-11,DE-BB,83.676436,3045338.259886,2423688.08348,280.527771,0.00034500000000000004,7.355009,2.5376630000000002
13068,2020-10-12,DE-BB,86.890568,1317282.768414,2421789.216608,280.899849,0.00023700000000000001,5.4200349999999995,1.9967270000000001
13122,2020-10-13,DE-BB,87.88744399999999,2401472.618168,2416311.419094,280.496023,0.001259,4.877730000000001,2.205644
13176,2020-10-14,DE-BB,90.54955600000001,3327.039944,2402609.194954,282.66067799999996,0.01567,3.995732,5.688258
13230,2020-10-15,DE-BB,92.71765500000001,135972.366002,2419242.5428069998,283.00688199999996,0.001948,4.030379,4.020575
13284,2020-10-16,DE-BB,87.909736,1814859.1783669998,2427315.366809,282.145605,0.001689,4.062767,2.8893619999999998
13338,2020-10-17,DE-BB,86.350078,2664536.412527,2424634.769897,281.72648799999996,0.001422,6.551343,1.8777119999999998
13392,2020-10-18,DE-BB,87.709019,1242600.590823,2422908.5350240003,281.159292,0.0012050000000000001,5.083354,4.3235
13446,2020-10-19,DE-BB,86.44624,3279422.039292,2433316.905975,281.181662,0.00035499999999999996,5.783831,2.3945939999999997
13500,2020-10-20,DE-BB,84.18012900000001,1979978.1719970002,2418317.1286090002,281.479711,0.0015609999999999999,5.093397,3.3828660000000004
13554,2020-10-21,DE-BB,80.207211,541530.04897,2403077.69715,285.152795,0.001632,4.9869449999999995,3.559626
13608,2020-10-22,DE-BB,73.967747,4197652.490962001,2409661.725082,288.754331,0.000265,6.537786,3.974014
13662,2020-10-23,DE-BB,90.05664200000001,1608422.680568,2408654.9108080002,286.468964,0.005949,4.018579,2.125941
13716,2020-10-24,DE-BB,85.571783,2524924.7003200003,2411887.903465,285.90393900000004,0.000315,5.642732,3.235419
13770,2020-10-25,DE-BB,79.662708,4763058.785337999,2400000.655222,285.449189,9.6e-05,5.569922,3.431344
13824,2020-10-26,DE-BB,89.713065,529338.927191,2390980.097853,284.045899,0.00315,3.5829779999999998,2.2612799999999997
13878,2020-10-27,DE-BB,79.331374,1384800.203584,2401709.325195,282.77952,1.4000000000000001e-05,3.987949,3.6539349999999997
13932,2020-10-28,DE-BB,79.971946,1226382.645505,2404326.385576,283.353276,0.001419,3.33417,4.148226999999999
13986,2020-10-29,DE-BB,79.892133,3260787.496532,2411664.544878,283.05337099999997,0.0025050000000000003,5.071554,4.590038
14040,2020-10-30,DE-BB,95.061277,17.55932,2419947.5374720003,284.19821,0.015769,2.3620389999999998,4.0554879999999995
14094,2020-10-31,DE-BB,95.670552,208320.082098,2430064.310507,286.33862,0.001993,1.944263,2.55226
14148,2020-11-01,DE-BB,91.694501,346029.650445,2414467.1078330004,285.43816499999997,0.000999,1.582978,3.15919
14202,2020-11-02,DE-BB,86.246837,571839.4790909999,2406148.4585740003,289.383026,0.006314,2.1295509999999997,4.278037
14256,2020-11-03,DE-BB,76.91328399999999,3939284.8342330004,2432069.044941,284.662513,7e-05,3.921667,2.8831130000000003
14310,2020-11-04,DE-BB,79.088704,3658156.560821,2452953.945016,281.18242599999996,1e-06,3.612855,3.256551
14364,2020-11-05,DE-BB,84.75274399999999,3605223.821554,2466463.7674490004,279.895357,1e-06,3.9804169999999996,3.4387559999999997
14418,2020-11-06,DE-BB,91.011989,471400.79239899997,2461272.208323,281.911259,0.000105,0.268391,2.827841
14472,2020-11-07,DE-BB,87.140295,3724424.369131,2447348.465855,280.445673,3.6e-05,3.603816,2.227055
14526,2020-11-08,DE-BB,90.427018,3131587.0320619997,2442806.360156,277.95962099999997,5e-06,3.266633,1.815547
14580,2020-11-09,DE-BB,93.769588,905902.3168129999,2448062.9625279997,278.577517,1.7e-05,0.12076300000000001,3.10087
14634,2020-11-10,DE-BB,91.325375,535475.218672,2451423.670161,278.408135,2.4e-05,0.5091640000000001,2.8593990000000002
14688,2020-11-11,DE-BB,87.225262,453030.947904,2444473.913068,278.812591,0.000342,0.088878,1.972419
14742,2020-11-12,DE-BB,84.769437,1513138.621579,2430584.38997,280.448653,0.000443,2.1421040000000002,2.8034830000000004
14796,2020-11-13,DE-BB,88.694678,2340289.9700599997,2427159.9733240004,280.663525,0.000122,2.575697,2.420748
14850,2020-11-14,DE-BB,89.66099200000001,942041.5392700001,2424379.59823,283.865098,0.0006,0.364298,2.5049580000000002
