,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
12750,2020-10-06,DE-HH,87.571969,2756561.367424,2388129.482955,284.924281,0.002339,5.992424,4.13892
12804,2020-10-07,DE-HH,86.88327199999999,3183277.293561,2407693.212121,285.40255299999995,0.001574,7.878788,3.7615849999999997
12858,2020-10-08,DE-HH,92.281376,12590.136016,2417519.50947,284.81789399999997,0.013577,6.378788,5.13952
12912,2020-10-09,DE-HH,81.732448,4921793.954545,2429205.57197,285.412277,0.00031299999999999996,10.242424,3.004356
12966,2020-10-10,DE-HH,81.229861,5315486.200758,2428357.126894,282.403598,0.0009699999999999999,8.795455,4.507512999999999
13020,2020-10-11,DE-HH,89.094817,3532996.6325760004,2428791.899621,281.396747,0.0024289999999999997,6.075758,3.308018
13074,2020-10-12,DE-HH,91.420357,4242571.5359849995,2432156.846591,281.292146,0.001121,5.212121,1.764678
13128,2020-10-13,DE-HH,84.074522,3623622.6893940005,2431284.945076,282.206249,0.000156,9.590909,2.087342
13182,2020-10-14,DE-HH,75.63709,362534.726089,2433001.342803,282.83572799999996,0.000291,5.969697,4.927146
13236,2020-10-15,DE-HH,72.240375,680440.079072,2441942.7992419996,282.669786,6.3e-05,5.719697,3.860353
13290,2020-10-16,DE-HH,79.47222099999999,2421591.670455,2445201.835227,281.293848,6.7e-05,6.75,1.963163
13344,2020-10-17,DE-HH,85.342866,2105805.309659,2438884.204545,282.294035,0.0005610000000000001,5.863636,1.863605
13398,2020-10-18,DE-HH,81.677841,1158745.794508,2434211.837121,282.502835,0.0005780000000000001,5.007576,3.861143
13452,2020-10-19,DE-HH,85.411962,1362534.920928,2440342.056818,281.996806,0.00031800000000000003,6.060606,2.458933
13506,2020-10-20,DE-HH,85.422947,982168.0265149999,2418837.632576,282.096306,0.004026,6.484848,3.336237
13560,2020-10-21,DE-HH,86.10078399999999,27729.5563,2401390.320076,286.74084700000003,0.004884,4.393939,4.214236
13614,2020-10-22,DE-HH,75.457826,3799601.327652,2412816.242424,288.392587,0.000233,6.2045449999999995,5.187468
13668,2020-10-23,DE-HH,89.207668,2553279.855114,2416017.653409,284.927873,1.1e-05,4.8333330000000005,2.751042
13722,2020-10-24,DE-HH,83.797944,1659295.413826,2414261.685606,286.411928,0.000964,4.0,4.671812
13776,2020-10-25,DE-HH,82.237215,446210.716146,2399094.4375,286.371146,0.006456999999999999,3.257576,4.276705000000001
13830,2020-10-26,DE-HH,87.757067,67407.460079,2395646.092803,283.357134,0.002068,3.424242,3.1589650000000002
13884,2020-10-27,DE-HH,77.817615,2936879.560606,2400706.715909,283.104704,0.001588,5.0,5.131408
13938,2020-10-28,DE-HH,81.27250699999999,2710279.202652,2403928.642045,284.16398,0.0034630000000000004,5.0,4.936458
13992,2020-10-29,DE-HH,85.468401,3242843.982955,2416544.5132580004,282.748859,0.004346,4.075758,4.80363
14046,2020-10-30,DE-HH,96.224585,283.91164100000003,2426362.098485,286.003636,0.010888,1.8787880000000001,4.334154
14100,2020-10-31,DE-HH,92.333175,210297.163707,2434705.0757580004,286.861018,0.000437,0.840909,3.4093120000000003
14154,2020-11-01,DE-HH,85.555929,2239226.003788,2414443.8257580004,286.76518500000003,0.001766,4.0,4.378662
14208,2020-11-02,DE-HH,82.84015500000001,8764.507613,2406300.625,289.943871,0.001525,3.893939,6.692203
14262,2020-11-03,DE-HH,74.018056,3641714.1780300005,2437761.2992419996,283.147696,5e-06,4.0,4.847254
14316,2020-11-04,DE-HH,80.07642,3428336.958333,2461008.284091,281.37149900000003,7e-05,4.0,4.441888
14370,2020-11-05,DE-HH,84.923169,2141782.0757580004,2476239.636364,281.3113,4.2e-05,3.9848480000000004,3.852304
14424,2020-11-06,DE-HH,90.27992900000001,288440.540483,2471411.231061,283.71527799999996,6.7e-05,0.80303,2.359438
14478,2020-11-07,DE-HH,83.109218,3975539.8162879995,2453975.102273,281.276445,2e-05,4.0,2.48791
14532,2020-11-08,DE-HH,87.337563,3933438.276515,2451392.619318,280.305905,7.000000000000001e-06,4.0,2.2833650000000003
14586,2020-11-09,DE-HH,92.486769,2470949.487689,2455582.746212,279.0922,1e-05,0.43939399999999995,3.521812
14640,2020-11-10,DE-HH,91.142395,351724.277936,2458799.07197,278.50757200000004,2.2e-05,0.0,3.6511050000000003
14694,2020-11-11,DE-HH,94.629039,59046.653172000006,2451746.776515,279.168565,0.000496,0.0,2.357955
14748,2020-11-12,DE-HH,94.700501,75719.340554,2434183.88447,281.10855899999996,0.002546,0.06060599999999999,3.314741
14802,2020-11-13,DE-HH,87.81079100000001,2640141.422348,2431674.547348,282.19804,0.00018600000000000002,3.0,2.869508
14856,2020-11-14,DE-HH,90.573074,312652.608665,2428204.356061,284.87955,0.000691,0.840909,2.661616
