index,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
11399,2020-09-11,DE-HE,65.172085,13939595.703594001,2356379.1526490003,288.459039,1e-06,24.543535000000002,1.7498049999999998
11453,2020-09-12,DE-HE,65.778221,13283187.022601,2361992.39598,290.475732,0.0,24.202297,2.460499
11507,2020-09-13,DE-HE,66.10629499999999,13546840.078548,2375958.874398,290.914435,0.0,23.835865,1.653825
11561,2020-09-14,DE-HE,63.473884999999996,11829403.351612,2374152.858559,293.16558599999996,0.0,23.444239000000003,2.335842
11615,2020-09-15,DE-HE,63.927965,11018106.217117,2363805.07864,293.730457,0.0,20.719526000000002,1.5508600000000001
11669,2020-09-16,DE-HE,64.111783,6957573.343275,2361166.217488,293.627977,0.00028700000000000004,14.773620000000001,2.386364
11723,2020-09-17,DE-HE,61.979011,11112128.613746,2375207.1678400002,288.092859,7.000000000000001e-06,23.136717,4.451882
11777,2020-09-18,DE-HE,55.27306,13100113.587996,2372248.334568,287.32592,0.0,23.950722,3.9799629999999997
11831,2020-09-19,DE-HE,52.185796,13431555.356428,2360132.950445,287.693531,0.0,23.731753,2.8885419999999997
11885,2020-09-20,DE-HE,54.824567,11375385.999258999,2354279.960541,288.123148,0.0,21.004076,2.5549619999999997
11939,2020-09-21,DE-HE,59.089507,12451593.979622,2351504.539922,288.803838,0.0,22.623194,1.7596319999999999
11993,2020-09-22,DE-HE,62.375813,11523764.090033,2339722.310856,289.948997,8e-06,21.691738,1.934402
12047,2020-09-23,DE-HE,61.716494999999995,10748656.271212,2329796.7000740003,290.778601,8e-06,18.755835,3.051734
12101,2020-09-24,DE-HE,69.650267,8687092.615969,2324110.6985919997,288.69666800000005,0.00748,17.638755,4.651064
12155,2020-09-25,DE-HE,77.591415,3074717.5456189997,2311368.388107,283.948681,0.00139,9.845498,4.261131
12209,2020-09-26,DE-HE,85.73842900000001,60148.016219000005,2308085.141997,281.774106,0.013343,7.9251570000000005,3.191895
12263,2020-09-27,DE-HE,85.788003,799046.703988,2322696.804279,282.103665,0.003878,7.2104479999999995,2.727944
